name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,274.8083,,0.2132717,1.744287,1.196825,0.07158029,1.258155,0.9720938,-0.04244876,1.413888,1.394026,0,
Leonard,task1,275.8271,,0.2046894,1.745984,1.193522,0.04649985,1.495638,1.088557,0.03947544,1.668251,1.318284,0,
Leonard,task1,276.8423,,0.1708909,1.741033,1.055032,0.005929112,1.458772,1.086143,0.06265497,1.661858,1.26045,0,
Leonard,task1,277.8603,,0.1507765,1.70483,0.9634733,-0.01347005,1.366541,1.117003,0.03324354,1.582764,1.148803,0,
Leonard,task1,278.8733,,0.1652193,1.656067,0.8919982,0.1591963,0.8477083,0.7385656,0.09149766,0.9186214,1.115574,0,
Leonard,task1,279.8898,,0.1268189,1.724274,0.9909674,0.06717324,0.8325148,0.7813218,0.08268893,0.8754708,1.218452,0,
Leonard,task1,280.9135,,0.1596207,1.755735,1.076528,0.1016574,0.8080786,0.8851993,0.1606317,0.8887962,1.253999,0,
Leonard,task1,281.9341,,0.3347451,1.744519,1.289415,0.1605095,0.8882726,1.244491,0.437232,0.8202051,1.516676,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,0,0,0.67,0,0,0.67,0.37,0,0.67,0,
Leonard,task1,1.113694,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,2.126226,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,3.14301,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,4.160788,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,5.175498,,0,0,0.67,0,0,0.67,0,0,0.67,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,0,0,0.67,0,0,0.67,0.37,0,0.67,0,
Leonard,task1,1.040403,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,2.052489,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,3.070775,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,4.084633,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,5.10438,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,6.120798,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,7.138376,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,8.153712,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,9.186639,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,10.26433,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,11.28084,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,12.3079,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,13.32284,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,14.33604,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,15.35544,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,16.37254,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,17.40112,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,18.41439,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,19.43346,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,20.44874,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,21.46683,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,22.48176,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,23.4981,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,24.51406,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,25.5307,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,26.54815,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,27.56416,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,28.58106,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,29.59699,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,30.61333,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,31.63138,,0,0,0.67,0,0,0.67,0,0,0.67,0,
Leonard,task1,32.65341,,0,0,0.67,0,0,0.67,0.2279929,0.9716526,3.86175,0,
Leonard,task1,33.6705,,0,0,0.67,0,0,0.67,0.2281187,0.9715384,3.862242,0,
Leonard,task1,34.68952,,0,0,0.67,0,0,0.67,0.2282399,0.9717013,3.861374,0,
Leonard,task1,35.70247,,0,0,0.67,0,0,0.67,0.2281697,0.9713847,3.861993,0,
Leonard,task1,36.71908,,0.02622679,1.407946,2.631664,0,0,0.67,0.2276341,0.9710943,3.86304,0,
Leonard,task1,37.73507,,0.07040565,1.400376,2.622331,0,0,0.67,0.2283181,0.9714043,3.862205,0,
Leonard,task1,38.75352,,0.05555554,1.397042,2.587973,0,0,0.67,0.2286024,0.9713239,3.862039,0,
Leonard,task1,39.76731,,0.09060348,1.390864,2.676573,0,0,0.67,0.2281233,0.9714326,3.86275,0,
Leonard,task1,40.78557,,0.1876147,1.370426,2.821983,0,0,0.67,0.2253734,0.9701137,3.870732,0,
Leonard,task1,41.80027,,0.1595586,1.395929,2.784863,0,0,0.67,0.2281694,0.9713693,3.862218,0,
Leonard,task1,42.81829,,0.2847787,1.337217,3.235013,0,0,0.67,0.2266179,0.9574535,3.823135,0,
Leonard,task1,43.83363,,-0.01690719,1.470354,2.964396,0,0,0.67,-0.1885673,1.379692,3.141994,0,
Leonard,task1,44.85347,,0.09407462,1.794429,2.661587,0,0,0.67,-0.1912419,1.556758,2.439914,0,
Leonard,task1,45.86752,,-0.07756636,1.824685,2.572061,-0.2073123,1.621238,2.218246,-0.3598573,1.586219,2.333838,0,
Leonard,task1,46.88333,,-0.09108598,1.829611,2.573983,-0.2218251,1.623066,2.181639,-0.3902372,1.526474,2.418788,0,
Leonard,task1,47.90147,,-0.08970134,1.822085,2.569183,-0.2353028,1.627053,2.173756,-0.3696762,1.543085,2.394494,0,
Leonard,task1,48.91849,,-0.1283651,1.806334,2.602345,-0.2367924,1.649903,2.217816,-0.3956581,1.596968,2.370737,0,
Leonard,task1,49.93296,,-0.1265886,1.808569,2.609196,-0.2512729,1.638939,2.232963,-0.4273736,1.596768,2.388618,0,
Leonard,task1,50.9494,,-0.1175932,1.810915,2.616801,-0.2431334,1.642865,2.248083,-0.4179431,1.597841,2.389189,0,
Leonard,task1,51.96618,,-0.09171388,1.814169,2.574708,-0.1812671,1.613663,2.179664,-0.3733974,1.593832,2.339672,0,
Leonard,task1,52.98319,,-0.06523217,1.817611,2.564644,-0.1739802,1.628161,2.177931,-0.352331,1.589926,2.311059,0,
Leonard,task1,53.99933,,-0.06472346,1.818474,2.558888,-0.1922635,1.638945,2.193092,-0.3750402,1.598048,2.343398,0,
Leonard,task1,55.01573,,-0.05773488,1.830431,2.56972,-0.2323691,1.604449,2.185259,-0.4085182,1.580055,2.375967,0,
Leonard,task1,56.03287,,-0.03976233,1.830349,2.568544,-0.2059895,1.588585,2.160689,-0.3907429,1.570178,2.37369,0,
Leonard,task1,57.09102,,-0.001613896,1.822224,2.553262,0.0666194,1.53407,2.111975,-0.172853,1.375788,2.285604,0,
Leonard,task1,58.17127,,0.07232217,1.828414,2.527098,0.2738562,1.385921,2.255511,0.05216801,1.425997,2.079658,0,
Leonard,task1,59.18178,,0.08567733,1.83156,2.551569,0.2645019,1.367291,2.274231,0.0626961,1.464576,2.107688,0,
Leonard,task1,60.24356,,-0.07309774,1.828674,2.675337,-0.2297992,1.390689,2.417887,-0.3569126,1.408066,2.491969,0,
Leonard,task1,61.2595,,0.2105721,2.038651,3.297437,-0.387978,1.411093,2.806618,-0.3498777,1.442479,2.940577,0,
Leonard,task1,62.27265,,0.4981303,0.9819248,3.902245,0.1013274,1.113749,3.684594,0.2279975,1.121178,3.728514,0,
Leonard,task1,63.28998,,0.4085214,0.8984551,4.314939,0.1830897,0.961983,3.912496,0.275826,0.9618163,3.901685,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,0,0,0.67,0,0,0.67,0.37,0,0.67,0,
Leonard,task1,1.158127,,0.1475888,1.300236,2.843506,-0.2522658,1.30362,2.444788,0.2796915,0.9713461,3.863361,0,
Leonard,task1,2.173538,,0.1560694,1.303484,2.858331,-0.268784,1.308967,2.578085,0.2658609,0.9564348,3.862328,0,
Leonard,task1,3.189639,,0.1528962,1.303297,2.865994,-0.2463218,1.284543,2.603674,0.2650596,0.9557096,3.86564,0,
Leonard,task1,4.206891,,0.1518226,1.302061,2.86669,-0.2415837,1.29297,2.589437,0.2648766,0.9559045,3.865306,0,
Leonard,task1,5.222734,,0.2359057,1.271437,3.181035,-0.1480663,1.219232,3.17453,0.2651376,0.9556003,3.866256,0,
Leonard,task1,6.239042,,0.09526758,1.311086,2.980382,-0.3002173,1.258075,2.794082,0.2081735,1.088932,3.820338,0,
Leonard,task1,7.255915,,0.1162129,1.29267,2.88331,-0.2789022,1.289941,2.634332,0.1258106,1.304276,3.625054,0,
Leonard,task1,8.27159,,0.1710653,1.304067,2.96821,-0.2694734,1.291891,2.653353,-0.1316867,1.291628,3.268749,0,
Leonard,task1,9.312102,,0.1635744,1.301187,2.905982,-0.2642771,1.294596,2.657384,-0.1867739,1.297197,3.107621,0,
Leonard,task1,10.32645,,0.1561308,1.296036,2.954033,-0.2356006,1.252063,2.939002,-0.2018305,1.211216,3.146936,0,
Leonard,task1,11.33267,,0.1615404,1.286182,2.981025,-0.2328012,1.188872,3.027487,-0.2011186,1.182305,3.189047,0,
Leonard,task1,12.35911,,0.1919858,1.334076,3.110511,-0.1495248,1.248246,3.214671,-0.04795122,1.308388,3.337914,0,
Leonard,task1,13.388,,0.5023468,1.06629,3.816601,0.1818533,1.055206,3.799726,0.3438812,1.019097,3.863773,0,
Leonard,task1,14.42577,,0.5054414,0.9795782,3.890669,0.164221,0.9765638,3.910844,0.2015886,0.8668712,4.310114,0,
Leonard,task1,15.44049,,0.4916465,0.961237,3.98338,0.1061931,0.9361476,4.013034,0,0,0.67,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,0,0,0.67,0,0,0.67,0.37,0,0.67,0,
Leonard,task1,1.145684,,0.1572871,1.39019,2.823021,0.02708089,1.319889,2.367378,-0.0858264,1.309767,2.458416,0,
Leonard,task1,2.159688,,0.1468358,1.374253,2.793561,0.06117082,1.239147,2.274108,-0.2095796,1.252395,2.491147,0,
Leonard,task1,3.195773,,0.1531023,1.372546,2.792163,0.05825961,1.247203,2.278177,-0.1835552,1.259821,2.45607,0,
Leonard,task1,4.216022,,0.1489538,1.374073,2.797176,0.05764329,1.249456,2.283884,-0.1714658,1.264788,2.461426,0,
Leonard,task1,5.232591,,0.1537933,1.375327,2.795306,0.05972373,1.249882,2.286304,-0.1625664,1.270041,2.465711,0,
Leonard,task1,6.24842,,0.1519577,1.375077,2.802034,0.05902803,1.250976,2.29008,-0.1551124,1.273352,2.466953,0,
Leonard,task1,7.264434,,0.1074972,1.376462,2.92963,-0.1438354,1.313479,2.560289,-0.2477108,1.305699,2.675309,0,
Leonard,task1,8.280483,,0.02777908,1.367897,2.953974,-0.3410872,1.211644,2.936241,-0.3678639,1.266616,3.035403,0,
Leonard,task1,9.297112,,0.5081822,1.458111,3.350057,-0.01000583,1.309763,3.419346,0.0624367,1.336209,3.483942,0,
Leonard,task1,10.31465,,0.450337,0.9387651,3.876343,0.1860853,0.9911891,3.897816,0.2731234,0.9773809,3.985503,0,
Leonard,task1,11.33042,,0.4828953,0.9919614,3.956519,0.206901,0.9709185,3.911173,0.2630948,0.9616265,4.029354,0,
Leonard,task1,12.38589,,0.5198197,1.014958,3.814744,0.210667,0.9718367,3.903597,0.2927365,0.9771179,3.928936,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,0.5148259,1.00942,3.842701,0,0,0.67,0.37,0,0.67,0,
Leonard,task1,1.137021,,0.1213021,1.381598,2.668698,-0.09890616,1.242268,2.328979,-0.2177614,1.230777,2.478893,0,
Leonard,task1,2.157418,,0.1041731,1.361966,2.672105,-0.0943439,1.251206,2.3587,-0.2133476,1.237581,2.523394,0,
Leonard,task1,3.182427,,0.0798269,1.364043,2.71708,-0.1111532,1.238668,2.363775,-0.2693897,1.226207,2.529958,0,
Leonard,task1,4.200995,,0.09598593,1.365867,2.694584,-0.11909,1.234121,2.367471,-0.2407888,1.234777,2.507615,0,
Leonard,task1,5.226647,,0.116445,1.377205,2.685652,-0.1054016,1.24176,2.369798,-0.2171389,1.252267,2.521931,0,
Leonard,task1,6.246093,,0.1154696,1.374098,2.684925,-0.1005335,1.244281,2.376928,-0.2182976,1.24661,2.528804,0,
Leonard,task1,7.261905,,0.09245202,1.375282,2.73422,-0.2000551,1.208393,2.480806,-0.2738876,1.238287,2.591148,0,
Leonard,task1,8.279297,,0.06672025,1.366909,2.858236,-0.2452899,1.223958,2.695374,-0.3179163,1.217113,2.78976,0,
Leonard,task1,9.293988,,0.3939558,1.26453,3.713888,0.05067134,1.187692,3.58649,0.1541435,1.160251,3.637575,0,
Leonard,task1,10.31098,,0.4509231,1.011946,3.97755,0.2054415,0.9720935,3.906168,0.0566411,0.6801115,4.028216,0,
Leonard,task1,11.32653,,0.2156165,1.504073,3.092955,0.189423,0.9643059,3.931147,-0.008376002,0.8092125,4.927003,0,
Leonard,task1,12.34371,,0.1106488,1.37155,2.921008,0.1295123,0.937216,4.101693,0.3425246,0.9912053,3.777717,0,
Leonard,task1,13.3598,,0.1669167,1.333413,3.27768,0.08552134,0.9161128,4.231786,0.550328,1.100183,3.097527,0,
Leonard,task1,14.37752,,0.2083236,1.340047,3.353242,0.004944444,0.8423029,4.574449,0.4882021,1.072293,3.296789,0,
Leonard,task1,15.39367,,0.155379,1.348582,3.305191,0.2344639,0.9679778,3.822152,0.3459967,0.9920313,3.774119,0,
Leonard,task1,16.4098,,0.1551257,1.393258,3.084338,-0.1208478,1.407497,3.252447,0.2893527,1.017319,3.867034,0,
Leonard,task1,17.42604,,0.07039504,1.369565,2.802624,-0.2099763,1.245331,2.492028,-0.2803651,1.198912,2.718947,0,
Leonard,task1,18.44353,,0.0529847,1.361635,2.82694,-0.2165141,1.220361,2.516265,-0.2885897,1.207379,2.673616,0,
Leonard,task1,19.45921,,0.05105149,1.362583,2.846767,-0.2157818,1.203598,2.55682,-0.29238,1.227184,2.680418,0,
Leonard,task1,20.47628,,0.04414549,1.367912,2.869743,-0.2457056,1.192057,2.638772,-0.3257139,1.198262,2.752106,0,
Leonard,task1,21.49311,,0.4287356,1.276356,3.601386,0.09919763,1.179533,3.641751,0.2162408,1.175893,3.674632,0,
Leonard,task1,22.50843,,0.4704256,0.9877344,3.995847,0.1878825,0.9924444,3.930214,0.290202,0.9696326,3.897792,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,0,0,0.67,0,0,0.67,0.37,0,0.67,0,
Leonard,task1,1.147807,,0.1139545,1.380121,2.866247,-0.09531844,1.255826,2.539922,-0.2014977,1.255335,2.670697,0,
Leonard,task1,2.162048,,0.1156707,1.381369,2.880705,-0.1607187,1.226658,2.607711,-0.2384876,1.240849,2.689759,0,
Leonard,task1,3.183651,,0.0794737,1.365442,2.976849,-0.2671635,1.233819,2.874217,-0.3039539,1.250269,2.985221,0,
Leonard,task1,4.206729,,0.3792118,1.302539,3.665493,0.0275867,1.240232,3.633283,0.1135604,1.25864,3.68236,0,
Leonard,task1,5.227834,,0.4006557,0.845439,4.065924,0.2443489,0.9926722,3.947297,0.3197752,0.968654,3.944639,0,
Leonard,task1,6.251036,,0.3202828,0.8955358,4.557242,0.1988137,0.9772347,3.871038,0.3298393,0.9799617,3.87266,0,
Leonard,task1,7.266759,,0.1677734,0.7990362,5.144132,0.1839718,0.9690365,3.92298,0.3370612,0.9832788,3.850621,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,0,0,0.67,0,0,0.67,0.37,0,0.67,0,
Leonard,task1,1.04967,,0.122587,1.374423,2.823538,-0.05010617,1.247101,2.442586,-0.1907085,1.234159,2.583627,0,
Leonard,task1,2.07733,,0.1236257,1.371298,2.84532,-0.05624855,1.255412,2.467406,-0.1916736,1.23642,2.585221,0,
Leonard,task1,3.15333,,0.1375852,1.371997,2.833587,-0.05973303,1.253081,2.46873,-0.1853771,1.238198,2.583829,0,
Leonard,task1,4.167271,,0.1447027,1.373081,2.832169,-0.06556356,1.253734,2.479956,-0.1874596,1.244315,2.600363,0,
Leonard,task1,5.183769,,0.1490345,1.374763,2.833957,-0.04957271,1.264372,2.47689,-0.1906297,1.240557,2.610331,0,
Leonard,task1,6.200174,,0.1502262,1.383604,2.838845,-0.05164313,1.265215,2.482581,-0.1857439,1.234662,2.612307,0,
Leonard,task1,7.216061,,0.1318654,1.388029,2.888474,-0.1377604,1.233492,2.599542,-0.2333629,1.267828,2.698198,0,
Leonard,task1,8.232117,,0.1353678,1.389395,2.882589,-0.1501408,1.210965,2.606945,-0.2527804,1.241488,2.693755,0,
Leonard,task1,9.249086,,0.1188884,1.364478,3.050837,-0.2325817,1.202308,2.878541,-0.2601317,1.244236,3.01386,0,
Leonard,task1,10.26501,,0.4335728,1.048466,3.886762,0.1084934,1.020221,3.785492,0.2278737,1.021674,3.845762,0,
Leonard,task1,11.28166,,0.4619736,0.9944074,3.952835,0.04870534,0.9385074,3.856546,0.2939308,0.9903759,3.748928,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,0.7983673,1.165454,1.443497,0,0,-0.714,0.37,0,-0.714,0,
Leonard,task1,1.036162,,0.1145275,1.831727,1.664505,-0.05709183,1.426656,1.393352,-0.1429845,1.393459,1.60615,0,
Leonard,task1,2.053058,,0.1193163,1.836636,1.610939,0.02886486,1.431746,1.250505,-0.1156989,1.461698,1.499108,0,
Leonard,task1,3.074031,,0.0362894,1.866869,1.205343,-0.1649337,1.510419,0.983946,-0.205115,1.545527,1.229438,0,
Leonard,task1,4.086495,,0.1092086,1.812746,1.131451,0.2011427,1.397741,0.882125,0.007421374,1.512649,0.7579001,0,
Leonard,task1,5.103446,,0.1315548,1.834191,1.115799,0.3086439,1.422836,0.8804225,0.1050028,1.663823,0.6458646,0,
Leonard,task1,6.149416,,0.1153014,1.829572,1.133812,0.2074966,1.687756,0.7285537,-0.07552969,1.65919,0.7557364,0,
Leonard,task1,7.230389,,0.1140321,1.825733,1.120684,0.254145,1.693697,0.7350217,-0.05205309,1.648683,0.7485424,0,
Leonard,task1,8.251846,,0.1239528,1.824637,1.126016,0.2494484,1.705854,0.7390164,-0.03775084,1.643623,0.7554448,0,
Leonard,task1,9.269156,,0.105775,1.825942,1.127178,0.2614661,1.698967,0.7489768,0.003246069,1.646834,0.6953365,0,
Leonard,task1,10.28589,,0.09585399,1.836048,1.128238,0.23009,1.694528,0.7553056,0.01277244,1.730827,0.7073543,0,
Leonard,task1,11.30208,,0.1448802,1.836071,1.153242,0.2313888,1.707721,0.7626235,0.045807,1.759195,0.7183844,0,
Leonard,task1,12.31876,,0.1008875,1.844068,1.196425,0.2612054,1.704925,0.8230654,-0.06177449,1.722736,0.8107736,0,
Leonard,task1,13.33492,,0.1131552,1.838462,1.178158,0.2635502,1.702295,0.8019606,-0.01582325,1.727825,0.7846488,0,
Leonard,task1,14.35082,,0.1471969,1.830287,1.138949,0.2952371,1.676539,0.7838564,0.03957117,1.698805,0.7351809,0,
Leonard,task1,15.36862,,0.1331699,1.829048,1.137239,0.2841439,1.692941,0.7813827,0.002510786,1.687748,0.7700695,0,
Leonard,task1,16.38465,,0.0876314,1.829733,1.137908,0.07946277,1.513768,0.8399349,-0.00688076,1.550923,0.8149225,0,
Leonard,task1,17.40091,,-0.04002935,1.81317,1.555516,-0.1944754,1.419614,1.222348,-0.2641264,1.410222,1.29925,0,
Leonard,task1,18.41736,,0.3879486,1.441882,2.325518,0.02597868,1.243299,2.106196,0.1286868,1.252573,2.161398,0,
Leonard,task1,19.43402,,0.4782405,0.9906383,2.59782,0.2248377,0.9777564,2.529741,0.2844018,0.9682793,2.634485,0,
Leonard,task1,20.45137,,0.4605105,0.9760416,2.685776,0.2262561,0.9698315,2.516605,0.3106649,0.969401,2.576574,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,-0.5382169,1.021377,-3.832718,0,0,-0.714,-0.37,0,-0.714,0,
Leonard,task1,1.186534,,-0.3676658,1.721238,-3.584475,-0.2001601,0.9722862,-3.964952,-0.4079673,1.019021,-3.67598,0,
Leonard,task1,2.20051,,-0.440442,1.772274,-3.365593,0,0,-0.714,-0.4055634,1.009701,-3.741688,0,
Leonard,task1,3.228917,,-0.554251,1.747755,-3.246246,0,0,-0.714,-0.3666165,0.9908221,-3.881583,0,
Leonard,task1,4.244625,,-0.3304532,1.807577,-3.340935,0,0,-0.714,-0.2900827,0.9830421,-4.166877,0,
Leonard,task1,5.264893,,-0.3408861,1.837277,-3.27252,0,0,-0.714,-0.2258018,0.9213166,-4.348563,0,
Leonard,task1,6.27675,,-0.1492559,1.636338,-3.646942,0,0,-0.714,-0.3698318,0.9838509,-3.874686,0,
Leonard,task1,7.294282,,-0.2608667,1.831052,-3.10213,-0.07014096,1.504045,-3.0014,0.09735548,1.430185,-3.305098,0,
Leonard,task1,8.310494,,-0.2216377,1.832966,-2.917186,-0.06279588,1.384254,-2.767768,0.04015982,1.370614,-2.78812,0,
Leonard,task1,9.348765,,-0.1772511,1.865362,-3.223669,0.004036546,1.369437,-3.107687,0.03029335,1.357996,-3.221585,0,
Leonard,task1,10.38144,,-0.006448294,1.55814,-3.411047,0.02351105,1.063603,-3.26861,0.0255245,1.030718,-3.408271,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,0.02324303,1.627262,-2.508628,0,0,0.13,-0.37,0,0.13,0,
Leonard,task1,1.032516,,-0.2702997,1.825396,-1.947401,-0.2394933,1.342435,-1.728479,-0.01735437,1.342826,-1.890118,0,
Leonard,task1,2.051119,,-0.2124221,1.833851,-1.967567,-0.2321526,1.338873,-1.759753,-0.09459293,1.326197,-1.783441,0,
Leonard,task1,3.071297,,-0.3233812,1.827964,-1.78637,-0.4432452,1.394467,-1.56705,-0.3592883,1.404481,-1.527236,0,
Leonard,task1,4.084869,,-0.351383,1.808499,-1.617835,-0.4421431,1.370019,-1.413131,-0.35597,1.382342,-1.37895,0,
Leonard,task1,5.102617,,-0.2175476,1.808971,-0.9101516,-0.203986,1.464498,-0.6480308,-0.1075922,1.477922,-0.6264145,0,
Leonard,task1,6.150879,,-0.1337116,1.806846,-0.4142267,-0.2639313,1.332812,-0.2468503,0.09902036,1.51121,0.1860114,0,
Leonard,task1,7.17258,,-0.05792416,1.806144,-0.2342827,-0.2258873,1.326641,-0.1462733,0.1274793,1.588818,0.2747158,0,
Leonard,task1,8.190602,,-0.1615485,1.840427,-0.4334623,-0.280395,1.392812,-0.2191192,0.03821719,1.720831,-0.07312679,0,
Leonard,task1,9.210764,,-0.2383349,1.82861,-0.5506991,-0.2788415,1.687717,-0.1738453,0.08980954,1.492671,-0.3328948,0,
Leonard,task1,10.24734,,-0.2280215,1.827107,-0.5431017,-0.2879909,1.689459,-0.163514,0.100196,1.483758,-0.3367938,0,
Leonard,task1,11.26746,,-0.2060684,1.81852,-0.4982752,-0.3038744,1.633351,-0.1632482,0.09145927,1.4507,-0.2967655,0,
Leonard,task1,12.29124,,-0.09022464,1.730308,-0.1235596,-0.3983093,1.291255,-0.1459617,0.1144191,1.403594,0.5512499,0,
Leonard,task1,13.31187,,-0.2569429,1.831992,-0.5646729,-0.3002551,1.615183,-0.2066378,0.07433498,1.649344,-0.3654694,0,
Leonard,task1,14.32741,,-0.2274822,1.821576,-0.7571725,-0.221313,1.585321,-0.3936993,-0.03672063,1.480209,-0.495435,0,
Leonard,task1,15.34382,,-0.2858795,1.824906,-0.8230264,-0.1213002,1.429326,-0.5939583,-0.030316,1.438061,-0.6490341,0,
Leonard,task1,16.35942,,-0.1757529,1.850514,-1.132834,0.04205,1.339508,-1.0763,0.02967024,1.338372,-1.184709,0,
Leonard,task1,17.37683,,0.05026789,1.729212,-1.908706,0.1802207,1.166033,-1.84871,0.09092343,1.148535,-1.897309,0,
Leonard,task1,18.39222,,0.1118296,1.471609,-2.546094,0.06682789,1.024771,-2.319508,0.2473239,0.9946904,-2.28075,0,
Leonard,task1,19.40885,,0.100903,1.468259,-2.539018,0.06226075,1.032782,-2.306333,0.0129174,1.001131,-2.347875,0,
